Date,FREN,ZG,SFSN,SLHN,LUKN,PM,PSPN,MOLN,GLKBN,MBTN1,BCGE,LUMX,DAE,FI-N,SGKN,PMN,PLAN,IGPH,BALN,WMN
2023-08-09,15.4634,0.0,101.4446,519.9474,74.4585,0.0,99.3633,5.33,22.6313,0.0,222.3087,0.0,165.5244,0.0,505.7911,331.0568,307.8188,0.002,129.007,0.0
2023-08-10,15.5101,0.0,101.4446,527.1688,74.2656,0.0,100.2341,5.15,22.9165,0.0,224.276,0.0,167.4903,0.0,504.8165,339.5455,307.8188,0.002,130.9961,0.0
2023-08-11,15.5568,0.0,101.0491,524.3183,74.0727,0.0,99.8471,5.29,22.8214,0.0,224.276,0.0,170.8322,0.0,505.7911,340.4886,307.8188,0.002,129.1017,0.0
2023-08-14,15.5568,0.0,100.8514,526.4087,73.7834,0.0,99.7503,5.29,22.8214,0.0,223.2923,0.0,169.6527,0.0,504.8165,340.4886,307.8188,0.001,129.2912,0.0
2023-08-15,15.6502,0.0,100.0604,518.427,73.7834,0.0,99.2666,5.22,22.8214,0.0,223.2923,0.0,169.8493,0.0,506.7656,344.2614,307.8188,0.0025,128.344,0.0
2023-08-16,15.6502,0.0,101.0491,517.6669,73.3011,0.0,99.7503,5.2,22.8214,0.0,222.3087,0.0,170.4391,0.0,502.8674,337.6591,308.7929,0.0025,128.4387,0.0
2023-08-17,15.6502,0.0,99.4671,512.1558,72.8189,0.0,99.6536,5.13,22.8214,0.0,220.3413,0.0,168.8664,0.0,491.1729,345.2045,308.7929,0.002,127.6809,0.0
2023-08-18,15.5568,0.0,99.0716,510.0653,72.4331,0.0,100.5243,5.14,23.0116,0.0,219.3577,0.0,168.2766,0.0,491.1729,340.4886,306.8447,0.002,127.1126,0.0
2023-08-21,15.4167,0.0,98.775,513.8661,71.8544,0.0,99.2666,4.98,22.9165,0.0,216.4067,0.0,171.6186,0.0,489.2238,331.0568,306.8447,0.001,126.8285,0.0
2023-08-22,15.4634,0.0,99.0716,513.486,71.6615,0.0,100.1373,5.11,22.8214,0.0,216.4067,0.0,178.6956,0.0,489.2238,336.7159,305.8706,0.0015,126.4496,0.0
2023-08-23,15.4634,0.0,98.5773,513.8661,70.8899,0.0,101.4919,5.11,22.7263,0.0,216.4067,0.0,183.0205,0.0,488.2492,332.0,305.8706,0.002,127.4915,0.0
2023-08-24,15.4634,0.0,97.5885,515.7665,71.6615,0.0,102.4594,5.01,22.7263,0.0,217.3903,0.0,185.7727,0.0,489.2238,340.4886,301.9741,0.0015,129.3859,0.0
2023-08-25,15.4167,0.0,97.3908,510.6354,71.758,0.0,102.6529,5.16,22.7263,0.0,216.4067,0.0,183.0205,0.0,487.2747,342.375,301.9741,0.0015,128.9123,0.0
2023-08-28,15.1831,0.0,97.3908,514.4362,72.1438,0.0,103.1366,5.19,22.6313,0.0,217.3903,0.0,184.7898,0.0,486.3001,353.6932,301.9741,0.0015,129.4806,0.0
2023-08-29,15.2298,0.0,98.1818,521.2776,72.5295,0.0,102.9431,5.14,22.8214,0.0,217.3903,0.0,182.6273,0.0,486.7874,351.8068,297.1036,0.0015,130.3331,0.0
2023-08-30,15.3699,0.0,98.6761,518.8071,71.9509,0.0,103.3301,5.08,22.6313,0.0,218.374,0.0,182.0376,0.0,481.4274,346.1477,295.1553,0.0015,130.5225,0.0
2023-08-31,15.1831,0.0,100.2581,526.9788,71.6615,0.0,103.9106,5.2,22.8214,0.0,219.3577,0.0,181.0546,0.0,481.4274,354.6364,294.1812,0.0015,130.9014,0.0
2023-09-01,14.9962,0.0,100.6536,528.119,72.7224,0.0,103.5236,5.14,22.7263,0.0,217.3903,0.0,175.7469,0.0,480.9401,351.8068,295.1553,0.0015,131.4697,0.0
2023-09-04,14.9962,0.0,101.0491,523.7481,72.4331,0.0,103.4269,5.19,22.7263,0.0,216.4067,0.0,178.6956,0.0,484.351,350.8636,296.1294,0.0015,131.0908,0.0
2023-09-05,15.0429,0.0,100.4559,526.2187,72.626,0.0,103.7171,5.13,22.8214,0.0,215.423,0.0,178.1059,0.0,488.2492,350.8636,294.1812,0.0015,132.7957,0.0
2023-09-06,15.3232,0.0,100.6536,537.431,72.4331,0.0,104.4911,4.98,22.8214,0.0,213.4557,0.0,174.1742,0.0,483.8637,353.6932,294.1812,0.0015,133.7429,0.0
2023-09-07,15.4167,0.0,99.0716,530.3995,72.1438,0.0,105.1684,4.6,22.7263,0.0,210.5047,0.0,172.9947,0.0,480.9401,348.9773,290.2848,0.0015,134.6901,0.0
2023-09-08,15.5568,0.0,98.1818,530.3995,71.758,0.0,104.9749,4.67,22.8214,0.0,216.4067,0.0,167.0971,0.0,474.1182,351.8068,289.3107,0.0015,135.3532,0.0
2023-09-11,15.6502,0.0,98.4784,535.1505,70.1183,0.0,106.2327,4.6,22.9165,0.0,217.3903,0.0,163.1654,0.0,476.5546,353.6932,289.3107,0.0015,137.1528,0.0
2023-09-12,15.6035,0.0,98.8739,538.3812,70.4077,0.0,106.0392,4.5,22.9165,0.0,217.3903,0.0,161.5927,0.0,478.0164,348.9773,292.233,0.0015,138.1947,0.0
2023-09-13,15.6035,0.0,98.6761,541.4218,70.3112,0.0,106.1359,4.28,22.7263,0.0,216.4067,0.0,162.1825,0.0,478.0164,348.9773,291.2589,0.0015,137.6264,0.0
2023-09-14,15.6035,0.0,99.0716,549.0234,71.3722,0.0,106.1359,4.165,22.7263,0.0,215.423,0.0,163.1654,0.0,479.4783,348.9773,292.233,0.0015,138.9525,0.0
2023-09-15,15.2765,0.0,99.4671,550.9238,71.9509,0.0,106.1359,3.9,22.5362,0.0,216.4067,0.0,163.1654,0.0,477.5292,347.0909,292.233,0.0015,139.6155,0.0
2023-09-18,15.4167,0.0,100.0604,541.4218,73.1082,0.0,104.8781,4.105,22.6313,0.0,214.4393,0.0,162.9688,0.0,480.9401,346.1477,288.3366,0.002,137.7211,0.0
2023-09-19,15.4634,0.0,99.4671,547.313,73.3011,0.0,105.6522,3.875,22.7263,0.0,214.4393,0.0,163.362,0.0,482.4019,340.4886,290.2848,0.002,138.2894,0.0
2023-09-20,15.5568,0.0,100.2581,547.313,73.3976,0.0,106.4262,4.015,22.7263,0.0,216.4067,0.0,166.1142,0.0,481.4274,341.4318,292.233,0.002,129.4806,0.0
2023-09-21,15.5568,0.0,100.6536,545.4126,73.3011,0.0,105.8457,4.04,22.8214,0.0,216.4067,0.0,168.6698,0.0,480.4528,339.5455,290.2848,0.002,130.1436,0.0
2023-09-22,15.4167,0.0,99.2694,544.8425,72.9153,0.0,104.9749,4.0,22.5362,0.0,216.4067,0.0,171.2254,0.0,484.351,336.7159,289.3107,0.0015,128.344,0.0
2023-09-25,15.5568,0.0,98.8739,543.3222,72.5295,0.0,105.0716,3.95,22.7263,0.0,213.4557,0.0,171.2254,0.0,487.2747,333.8864,290.2848,0.0015,127.3021,0.0
2023-09-26,15.7437,0.0,97.193,545.6027,71.9509,0.0,103.5236,3.905,22.7263,0.0,214.4393,0.0,166.5074,0.0,479.4783,334.8295,290.2848,0.0015,126.4496,0.0
2023-09-27,15.7437,0.0,96.9953,536.4808,71.3722,0.0,102.0724,3.85,22.7263,0.0,214.4393,0.0,163.1654,0.0,478.5037,339.5455,290.2848,0.001,124.8394,0.0
2023-09-28,15.5101,0.0,98.3795,537.0509,71.3722,0.0,103.4269,3.67,22.4411,0.0,211.4883,0.0,169.4561,0.0,477.5292,339.5455,289.3107,0.001,125.0288,0.0
2023-09-29,15.6035,0.0,99.0716,543.1321,71.9509,0.0,104.6846,3.855,22.6313,0.0,213.4557,0.0,172.6015,0.0,486.7874,339.5455,291.2589,0.001,125.8813,0.0
2023-10-02,15.7904,0.0,97.5885,536.1007,71.3722,0.0,103.8139,3.655,22.2509,0.0,221.325,0.0,168.2766,0.0,483.8637,339.5455,290.2848,0.001,124.3658,0.0
2023-10-03,15.8371,0.0,96.3032,534.5804,70.7935,0.0,102.7496,3.665,22.346,0.0,223.2923,0.0,163.5586,0.0,484.351,339.5455,291.2589,0.001,121.9031,0.0
2023-10-04,15.8371,0.0,95.3144,533.6302,69.4432,0.0,103.4269,3.735,22.4411,0.0,223.2923,0.0,162.7723,0.0,478.0164,334.8295,291.2589,0.004,121.5242,0.0
2023-10-05,16.024,0.0,95.3144,535.5306,70.3112,0.0,104.2976,3.935,22.346,0.0,224.276,0.0,167.6869,0.0,481.4274,328.2273,290.2848,0.009,121.2401,0.0
2023-10-06,15.9773,0.0,95.7099,547.313,70.1183,0.0,105.6522,3.8,22.4411,0.0,223.2923,0.0,169.8493,0.0,486.7874,338.6023,292.233,0.0045,122.0925,0.0
2023-10-09,16.024,0.0,93.9302,547.6931,70.4077,0.0,106.3294,3.665,22.346,0.0,223.2923,0.0,164.3449,0.0,480.9401,337.6591,292.233,0.004,121.8084,0.0
2023-10-10,15.9773,0.0,96.8964,550.7337,70.697,0.0,106.4262,3.75,22.346,0.0,221.325,0.0,167.2937,0.0,481.9146,331.0568,292.233,0.002,122.0925,0.0
2023-10-11,15.697,0.0,96.5998,553.7743,71.4686,0.0,107.9742,3.625,22.346,0.0,220.3413,0.0,169.4561,0.0,486.7874,334.8295,292.233,0.0025,122.6608,0.0
2023-10-12,15.697,0.0,96.0065,553.3943,71.6615,0.0,107.5872,3.7,22.346,0.0,221.325,0.0,169.8493,0.0,484.8383,336.7159,292.233,0.005,121.9978,0.0
2023-10-13,15.5568,0.0,94.5234,549.4034,70.8899,0.0,106.7164,3.6,22.4411,0.0,223.2923,0.0,168.08,0.0,479.4783,334.8295,292.233,0.0075,121.0506,0.0
2023-10-16,15.1831,0.0,94.4245,549.4034,71.2757,0.0,106.8132,3.535,22.4411,0.0,219.3577,0.0,164.9347,0.0,476.0673,333.8864,292.233,0.008,121.5242,0.0
2023-10-17,15.2765,0.0,93.0403,551.874,70.9864,0.0,106.6197,3.48,22.346,0.0,221.325,0.0,164.3449,0.0,476.5546,326.3409,292.233,0.006,122.3767,0.0
2023-10-18,15.2298,0.0,91.3595,550.9238,71.2757,0.0,104.9749,3.52,22.1558,0.0,222.3087,0.0,163.5586,0.0,472.6564,337.6591,292.233,0.006,122.5661,0.0
2023-10-19,15.1831,0.0,90.8651,545.4126,71.0828,0.0,103.9106,3.505,22.2509,0.0,220.3413,0.0,161.3962,0.0,472.1691,338.6023,292.233,0.0055,122.282,0.0
2023-10-20,15.2765,0.0,90.173,528.8792,69.4432,0.0,103.8139,3.5,22.1558,0.0,220.3413,0.0,162.9688,0.0,465.3473,332.0,288.3366,0.009,120.1981,0.0
2023-10-23,15.2298,0.0,89.6786,531.3497,69.1538,0.0,104.8781,3.52,22.1558,0.0,223.2923,0.0,162.3791,0.0,467.7837,338.6023,291.2589,0.003,120.1981,0.0
2023-10-24,15.0429,0.0,89.6786,535.1505,69.1538,0.0,106.3294,3.305,21.9656,0.0,223.2923,0.0,163.362,0.0,471.1946,335.7727,292.233,0.003,120.8612,0.0
2023-10-25,15.3699,0.0,89.8764,540.2816,68.8645,0.0,106.4262,3.49,21.7754,0.0,223.2923,0.0,157.661,0.0,471.6819,330.1136,292.233,0.004,121.5242,0.0
2023-10-26,15.5101,0.0,88.7887,541.6118,68.6716,0.0,106.4262,3.29,21.8705,0.0,223.2923,0.0,151.7635,0.0,472.6564,347.0909,290.2848,0.0075,121.9031,0.0
2023-10-27,15.6502,0.0,89.6786,541.4218,69.2503,0.0,106.9099,3.04,21.5853,0.0,221.325,0.0,154.1225,0.0,468.2709,348.9773,290.2848,0.0025,121.2401,0.0
2023-10-30,15.697,0.0,90.8651,545.7927,68.3822,0.0,106.8132,3.29,21.6804,0.0,221.325,0.0,154.7123,0.0,477.0419,347.0909,291.2589,0.0025,122.0925,0.0
2023-10-31,15.8371,0.0,89.382,552.8241,68.8645,0.0,108.0709,3.28,21.5853,0.0,221.325,0.0,157.0713,0.0,480.9401,347.0909,294.1812,0.004,123.3239,0.0
2023-11-01,15.8838,0.0,89.6786,554.7245,68.5751,0.0,107.0067,3.185,21.6804,0.0,222.3087,0.0,157.8576,0.0,477.0419,346.1477,292.233,0.002,123.608,0.0
2023-11-02,15.8371,0.0,89.9752,557.5751,69.4432,0.0,108.7482,3.5,21.7754,0.0,222.3087,0.0,163.1654,0.0,479.4783,345.2045,296.1294,0.002,125.0288,0.0
2023-11-03,15.8371,0.0,91.1617,559.8556,68.768,0.0,108.0709,4.05,21.5853,0.0,221.325,0.0,171.8152,0.0,477.5292,347.0909,296.1294,0.0015,125.1235,0.0
2023-11-06,15.8371,0.0,91.755,559.8556,69.4432,0.0,106.9099,4.18,21.7754,0.0,222.3087,0.0,167.6869,0.0,478.991,344.2614,296.1294,0.0015,124.7447,0.0
2023-11-07,15.7904,0.0,90.8651,557.005,68.6716,0.0,106.4262,4.0,21.5853,0.0,223.2923,0.0,170.4391,0.0,474.6055,345.2045,294.1812,0.0015,124.1763,0.0
2023-11-08,15.8838,0.0,92.3482,524.1282,68.6716,0.0,106.5229,4.0,21.6804,0.0,221.325,0.0,167.2937,0.0,473.631,339.5455,292.233,0.0015,124.1763,0.0
2023-11-09,15.5101,0.0,94.0291,526.2187,68.8645,0.0,107.8774,4.0,21.3951,0.0,219.3577,0.0,170.4391,0.0,473.1437,336.7159,292.233,0.0015,125.1235,0.0
2023-11-10,15.8371,0.0,93.4358,524.1282,68.2858,0.0,106.9099,4.0,21.3951,0.0,222.3087,0.0,176.14,0.0,472.1691,343.3182,290.2848,0.0015,124.0816,0.0
2023-11-13,15.8371,0.0,93.5347,529.6394,68.768,0.0,106.4262,4.0,21.5853,0.0,221.325,0.0,178.6956,0.0,471.1946,353.6932,291.2589,0.0015,125.2182,0.0
2023-11-14,15.8371,0.0,95.9077,539.1413,69.0574,0.0,109.4254,4.0,21.5853,0.0,222.3087,0.0,183.4137,0.0,476.5546,364.0682,292.233,0.0015,127.2073,0.0
2023-11-15,15.4167,0.0,96.8964,540.0915,68.8645,0.0,108.5547,4.0,21.5853,0.0,222.3087,0.0,187.7385,0.0,475.5801,359.3523,292.233,0.0015,127.1126,0.0
2023-11-16,15.1364,0.0,95.8088,541.6118,69.2503,0.0,107.4904,4.0,21.7754,0.0,223.2923,0.0,185.1829,0.0,474.6055,363.125,291.2589,0.0005,124.0816,0.0
2023-11-17,15.1364,0.0,95.9077,548.8333,68.6716,0.0,107.6839,3.97,21.8705,0.0,222.3087,0.0,185.1829,0.0,475.5801,364.0682,291.2589,0.0005,124.3658,0.0
2023-11-20,15.2298,0.0,95.8088,542.7521,68.9609,0.0,108.2644,3.86,21.9656,0.0,222.3087,0.0,187.1488,0.0,476.0673,366.8977,291.2589,0.0005,123.7975,0.0
2023-11-21,15.697,0.0,94.5234,539.1413,68.0929,0.0,108.4579,4.0,21.8705,0.0,221.325,0.0,184.2,0.0,474.1182,363.125,292.233,0.0005,123.2291,0.0
2023-11-22,15.6502,0.0,95.0178,539.9015,68.1893,0.0,109.6189,3.9,21.7754,0.0,221.325,0.0,190.4907,0.0,473.631,378.2159,292.233,0.0005,122.7556,0.0
2023-11-23,15.6502,0.0,94.7212,530.0194,68.1893,0.0,109.5222,3.68,21.8705,0.0,220.3413,0.0,187.5419,0.0,475.5801,407.4545,292.233,0.0005,123.1344,0.0
2023-11-24,15.7437,0.0,95.1167,535.5306,68.8645,0.0,109.8124,3.935,21.7754,0.0,223.2923,0.0,191.4736,0.0,476.0673,384.8182,292.233,0.0005,124.2711,0.0
2023-11-27,15.8371,0.0,94.5234,534.9605,68.6716,0.0,110.1995,3.83,21.7754,0.0,219.3577,0.0,187.3454,0.0,473.631,391.4205,290.2848,0.0005,122.1872,0.0
2023-11-28,15.697,0.0,94.2268,531.7298,68.768,0.0,109.7157,3.97,21.6804,0.0,221.325,0.0,187.7385,0.0,472.6564,391.4205,290.2848,0.0005,122.0925,0.0
2023-11-29,15.8371,0.0,96.5998,533.0601,68.8645,0.0,110.78,3.905,21.6804,0.0,222.3087,0.0,194.619,0.0,473.631,390.4773,290.2848,0.0005,122.945,0.0
2023-11-30,15.8371,0.0,97.5885,532.68,68.768,0.0,111.8442,3.9,21.7754,0.0,220.3413,0.0,195.0122,0.0,470.7073,394.25,290.2848,0.0005,126.8285,0.0
2023-12-01,15.8838,0.0,96.9953,539.3314,69.4432,0.0,111.3605,3.865,21.6804,0.0,221.325,0.0,190.8839,0.0,473.1437,388.5909,290.2848,0.0005,126.639,0.0
2023-12-04,15.7437,0.0,95.9077,534.9605,69.7325,0.0,111.3605,3.75,21.7754,0.0,219.3577,0.0,187.1488,0.0,469.7328,403.6818,290.2848,0.0005,125.6918,0.0
2023-12-05,15.697,0.0,96.9953,532.2999,69.829,0.0,111.6507,3.7,21.6804,0.0,220.3413,0.0,187.9351,0.0,469.2455,403.6818,291.2589,0.0005,125.976,0.0
2023-12-06,15.697,0.0,97.6874,534.7704,69.1538,0.0,110.9735,3.785,21.7754,0.0,219.3577,0.0,197.0763,0.0,464.86,397.0795,290.2848,0.0005,126.3549,0.0
2023-12-07,15.6035,0.0,96.2043,535.9107,69.1538,0.0,111.167,3.86,21.8705,0.0,219.3577,0.0,198.5507,0.0,468.2709,402.7386,290.2848,0.0005,125.5971,0.0
2023-12-08,15.6502,0.0,97.4896,543.3222,69.1538,0.0,111.2637,3.7,21.5853,0.0,219.3577,0.0,198.0592,0.0,473.631,409.3409,292.233,0.0005,125.976,0.0
2023-12-11,15.3699,0.0,97.984,547.313,69.4432,0.0,111.941,3.765,21.7754,0.0,220.3413,0.0,198.0592,0.0,471.6819,405.5682,292.233,0.0005,126.2602,0.0
2023-12-12,15.5101,0.0,99.8626,547.503,68.4787,0.0,112.8117,3.7,21.7754,0.0,219.3577,0.0,196.3883,0.0,469.7328,409.3409,292.233,0.0005,125.8813,0.0
2023-12-13,15.4634,0.0,98.775,552.4441,68.5751,0.0,113.5857,3.655,21.7754,0.0,218.374,0.0,193.6361,0.0,468.7582,406.5114,292.233,0.0005,125.8813,0.0
2023-12-14,15.3232,0.0,102.0378,553.3943,68.1893,0.0,115.424,3.73,21.6804,0.0,216.4067,0.0,200.5165,0.0,470.22,409.3409,292.233,0.0005,125.313,0.0
2023-12-15,15.4167,0.0,103.0266,557.005,67.3213,0.0,114.3597,3.9,21.9656,0.0,217.3903,0.0,200.5165,0.0,470.7073,413.1136,289.3107,0.0005,125.1235,0.0
2023-12-18,15.3232,0.0,103.0266,557.005,68.2858,0.0,115.9078,3.9,21.3951,0.0,222.3087,0.0,195.7985,0.0,475.0928,415.0,292.233,0.0,124.8394,0.0
2023-12-19,15.4634,0.0,103.0266,557.005,68.1893,0.0,114.4565,3.77,21.4902,0.0,219.3577,0.0,198.0592,0.0,475.0928,414.0568,291.2589,0.0,125.0288,0.0
2023-12-20,15.5101,0.0,103.8176,554.9146,68.5751,0.0,114.9403,3.77,21.5853,0.0,220.3413,0.0,194.8156,0.0,478.0164,400.8523,292.233,0.0,125.1235,0.0
2023-12-21,15.5101,0.0,102.4333,549.4034,68.3822,0.0,113.7792,3.77,21.3951,0.0,217.3903,0.0,193.6361,0.0,478.5037,407.4545,291.2589,0.0,124.6499,0.0
2023-12-22,15.6035,0.0,103.6198,550.7337,68.8645,0.0,114.263,3.77,21.6804,0.0,220.3413,0.0,194.8156,0.0,481.4274,407.4545,291.2589,0.0,125.313,0.0
2023-12-27,15.5101,0.0,102.4333,554.1544,69.0574,0.0,113.9727,3.73,21.6804,0.0,219.3577,0.0,194.619,0.0,481.4274,407.4545,292.233,0.0,125.2182,0.0
2023-12-28,15.6035,0.0,102.2356,548.6433,69.2503,0.0,113.5857,3.765,21.8705,0.0,219.3577,0.0,192.8497,0.0,482.4019,405.5682,292.233,0.0,124.1763,0.0
2023-12-29,15.697,0.0,103.0266,554.9146,69.4432,0.0,113.7792,3.44,21.7754,0.0,221.325,0.0,191.8668,0.0,478.991,409.3409,292.233,0.0,124.8394,0.0
2024-01-03,15.5568,0.0,100.4559,550.5437,68.5751,0.0,110.9735,3.9,21.8705,0.0,218.374,0.0,189.1146,0.0,481.9146,406.5114,290.2848,0.0,124.9341,0.0
2024-01-04,15.6035,0.0,101.6423,553.9644,70.4077,0.0,112.0377,3.78,21.7754,0.0,219.3577,0.0,179.2854,0.0,491.1729,406.5114,291.2589,0.0,125.313,0.0
2024-01-05,15.4634,0.0,101.4446,552.4441,70.2148,0.0,112.2312,3.745,21.5853,0.0,221.325,0.0,179.482,0.0,483.3765,406.5114,290.2848,0.0,123.5133,0.0
2024-01-08,15.3232,0.0,101.4446,559.2855,70.3112,0.0,112.8117,3.95,21.6804,0.0,219.3577,0.0,180.6615,0.0,490.1983,402.7386,292.233,0.0,122.7556,0.0
2024-01-09,15.3232,0.0,101.0491,559.4755,70.3112,0.0,113.102,3.86,21.8705,0.0,223.2923,0.0,181.841,0.0,490.1983,402.7386,290.2848,0.0,123.2291,0.0
2024-01-10,15.3699,0.0,100.8514,558.1452,70.0219,0.0,113.1987,4.02,21.8705,0.0,223.2923,0.0,177.1229,0.0,487.2747,414.0568,290.2848,0.0,123.0397,0.0
2024-01-11,15.2298,0.0,100.4559,553.3943,69.6361,0.0,112.1345,4.125,21.4902,0.0,225.2597,0.0,181.6444,0.0,483.3765,414.0568,290.2848,0.0,123.1344,0.0
2024-01-12,15.4634,0.0,101.6423,557.5751,69.7325,0.0,113.5857,4.05,21.5853,0.0,224.276,0.0,181.4478,0.0,486.3001,419.7159,290.2848,0.0,124.0816,0.0
2024-01-15,15.5101,0.0,101.8401,563.4663,69.6361,0.0,113.876,4.14,21.6804,0.0,227.227,0.0,179.482,0.0,485.3256,419.7159,291.2589,0.0,125.0288,0.0
2024-01-16,15.6035,0.0,102.0378,568.9775,69.6361,0.0,114.1662,4.115,21.6804,0.0,230.178,0.0,179.8751,0.0,483.3765,421.6023,291.2589,0.0,125.4077,0.0
2024-01-17,15.6502,0.0,97.5885,554.7245,69.3467,0.0,113.0052,4.105,21.4902,0.0,230.178,0.0,179.2854,0.0,481.9146,421.6023,291.2589,0.0,126.7337,0.0
2024-01-18,15.9773,0.0,99.4671,554.3445,69.2503,0.0,112.5215,4.1,21.4902,0.0,231.1617,0.0,178.1059,0.0,480.4528,421.6023,292.233,0.0,127.3021,0.0
2024-01-19,15.9773,0.0,97.7863,554.9146,68.8645,0.0,112.8117,3.98,21.4902,0.0,234.1127,0.0,176.3366,0.0,475.5801,414.0568,293.2071,0.0,126.4496,0.0
2024-01-22,15.8838,0.0,98.775,566.507,69.2503,0.0,113.7792,3.99,21.5853,0.0,234.1127,0.0,178.6956,0.0,483.3765,417.8295,292.233,0.0,128.6281,0.0
2024-01-23,15.9773,0.0,99.6649,567.2671,69.0574,0.0,111.167,3.945,21.5853,0.0,234.1127,0.0,178.6956,0.0,484.351,420.6591,292.233,0.0,128.4387,0.0
2024-01-24,16.024,0.0,101.2468,574.2986,69.4432,0.0,111.6507,4.1,21.5853,0.0,233.129,0.0,176.7298,0.0,484.351,418.7727,292.233,0.0,129.3859,0.0
2024-01-25,16.024,0.0,102.2356,576.199,68.4787,0.0,112.0377,4.0,21.5853,0.0,229.1943,0.0,179.6785,0.0,482.8892,417.8295,292.233,0.0,129.4806,0.0
2024-01-26,16.024,0.0,103.4221,579.8097,68.1893,0.0,112.2312,4.0,21.7754,0.0,229.1943,0.0,177.9093,0.0,488.2492,415.9432,292.233,0.0,130.3331,0.0
2024-01-29,16.024,0.0,102.8288,581.5201,68.6716,0.0,111.941,4.0,21.6804,0.0,231.1617,0.0,178.3025,0.0,486.3001,418.7727,292.233,0.0,130.3331,0.0
2024-01-30,15.9773,0.0,103.4221,589.5017,69.1538,0.0,112.2312,4.0,21.7754,0.0,234.1127,0.0,175.3537,0.0,488.2492,424.4318,299.0518,0.0,131.1855,0.0
2024-01-31,15.9305,0.0,103.0266,590.4519,69.3467,0.0,111.554,4.15,21.7754,0.0,232.1453,0.0,172.7981,0.0,487.2747,434.8068,300.0259,0.0,130.9961,0.0
2024-02-01,15.9773,0.0,105.2018,583.4205,70.2148,0.0,111.4572,4.14,21.7754,0.0,234.1127,0.0,174.5673,0.0,489.2238,427.2614,299.0518,0.0,130.7119,0.0
2024-02-02,16.024,0.0,104.8063,587.7914,70.2148,0.0,111.0702,4.15,21.6804,0.0,240.0147,0.0,171.0288,0.0,492.1474,429.1477,298.0777,0.0,132.701,0.0
2024-02-05,16.0707,0.0,105.9928,588.1714,69.5396,0.0,110.8767,4.05,21.3,0.0,249.8513,0.0,174.7639,0.0,490.1983,429.1477,298.0777,0.0,132.5116,0.0
2024-02-06,16.1174,0.0,108.3658,589.3117,68.6716,0.0,110.5865,3.95,21.3951,0.0,242.9657,0.0,169.6527,0.0,487.2747,427.2614,298.0777,0.0,132.038,0.0
2024-02-07,16.1174,0.0,108.5635,584.9408,67.8036,0.0,110.78,4.0,21.5853,0.0,246.9003,0.0,171.6186,0.0,486.3001,432.9205,297.1036,0.0,131.6591,0.0
2024-02-08,16.0707,0.0,108.7613,581.14,68.3822,0.0,109.9092,3.99,21.4902,0.0,249.8513,0.0,181.4478,0.0,481.4274,432.9205,296.1294,0.0,130.9014,0.0
2024-02-09,16.0707,0.0,107.5748,580.95,67.7071,0.0,109.5222,4.05,21.6804,0.0,251.8187,0.0,175.9434,0.0,485.8128,425.375,296.1294,0.0,130.9961,0.0
2024-02-12,15.7904,0.0,105.0041,588.7416,68.8645,0.0,110.4897,4.0,21.3951,0.0,250.835,0.0,174.7639,0.0,489.2238,424.4318,298.0777,0.0,133.7429,0.0
2024-02-13,15.7904,0.0,104.6086,589.3117,68.2858,0.0,109.6189,3.96,21.3,0.0,252.8023,0.0,179.8751,0.0,481.9146,421.6023,297.1036,0.0,133.5535,0.0
2024-02-14,15.697,0.0,106.3883,591.7822,68.2858,0.0,109.8124,4.0,21.5853,0.0,250.835,0.0,183.4137,0.0,484.8383,417.8295,296.1294,0.0,134.6901,0.0
2024-02-15,15.8371,0.0,106.1905,599.5738,68.768,0.0,111.6507,4.195,21.4902,0.0,253.786,0.0,184.2,0.0,487.2747,416.8864,297.1036,0.0,135.8267,0.0
2024-02-16,15.8371,0.0,107.1793,606.2252,68.8645,0.0,111.0702,3.99,21.3951,0.0,252.8023,0.0,181.2512,0.0,488.2492,425.375,296.1294,0.0,135.6373,0.0
2024-02-20,15.7904,0.0,107.7725,616.4873,68.8645,0.0,111.7475,3.98,21.5853,0.0,254.7697,0.0,185.7727,0.0,484.351,418.7727,296.1294,0.0,136.5845,0.0
2024-02-21,15.9773,0.0,107.5748,613.6367,68.768,0.0,111.2637,3.95,21.3951,0.0,259.688,0.0,184.2,0.0,485.8128,420.6591,294.1812,0.0,135.2584,0.0
2024-02-22,15.8838,0.0,107.5748,614.0168,68.5751,0.0,110.5865,3.97,21.4902,0.0,262.639,0.0,185.5761,0.0,484.351,419.7159,294.1812,0.0,133.5535,0.0
2024-02-23,15.7904,0.0,108.7613,616.4873,69.3467,0.0,110.78,3.85,21.3,0.0,260.6717,0.0,185.3795,0.0,486.7874,416.8864,294.1812,0.0,135.6373,0.0
2024-02-26,15.697,0.0,108.7613,607.9355,68.4787,0.0,109.5222,3.86,21.3,0.0,258.7043,0.0,183.6102,0.0,483.3765,425.375,296.1294,0.0,134.7848,0.0
2024-02-27,15.7437,0.0,108.5635,604.7049,68.8645,0.0,110.78,3.875,21.4902,0.0,255.7533,0.0,185.7727,0.0,486.7874,433.8636,296.1294,0.0,134.5954,0.0
2024-02-28,15.6035,0.0,108.3658,605.8451,68.2858,0.0,108.7482,3.94,21.3951,0.0,262.639,0.0,186.7556,0.0,490.1983,437.6364,293.2071,0.0,134.7848,0.0
